,fl_date,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,dest_airport_id,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,share_code,origin_city,origin_state,dest_city,dest_state,arr_date,dep_datetime,arr_datetime,fl_month,fl_weekday,season,day_num_of_flights,num_flights_6hr,inbound_fl_num,inbound_fl,dep_min_of_day,arr_min_of_day,dep_hr,arr_hr,hr,weather
11707,2018-07-03,DL,N824DN,2981,14869,14747,11:10:00,1113.0,3.0,11.0,1124.0,1159.0,6.0,12:25:00,1205.0,-20.0,0.0,not cancelled,0.0,135.0,112.0,95.0,689.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Salt Lake City, UT,Seattle, WA,2018-07-03,2018-07-03 11:10:00,2018-07-03 12:25:00,7,1,3,4,4,1,1,670,745,11,12,3,Partly cloudy
8986,2019-01-22,WN,N552WN,2088,10599,12191,05:45:00,544.0,-1.0,10.0,554.0,726.0,4.0,07:45:00,730.0,-15.0,0.0,not cancelled,0.0,120.0,106.0,92.0,570.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Birmingham, AL,Houston, TX,2019-01-22,2019-01-22 05:45:00,2019-01-22 07:45:00,1,1,1,12,3,0,0,345,465,5,7,1,Clear
10435,2018-09-19,YV,N89321,6338,12266,15370,16:30:00,1629.0,-1.0,14.0,1643.0,1746.0,2.0,18:03:00,1748.0,-15.0,0.0,not cancelled,0.0,93.0,79.0,63.0,429.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Houston, TX,Tulsa, OK,2018-09-19,2018-09-19 16:30:00,2018-09-19 18:03:00,9,2,4,13,10,1,1,990,1083,16,18,5,Sunny
9524,2018-05-21,AA,N656AW,630,11697,14100,16:31:00,1627.0,-4.0,11.0,1638.0,1900.0,5.0,19:25:00,1905.0,-20.0,0.0,not cancelled,0.0,174.0,158.0,142.0,992.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Fort Lauderdale, FL,Philadelphia, PA,2018-05-21,2018-05-21 16:31:00,2018-05-21 19:25:00,5,0,2,1,1,0,0,991,1165,16,19,5,Moderate or heavy rain shower
1903,2018-11-11,B6,N603JB,1043,11618,14027,11:17:00,1107.0,-10.0,26.0,1133.0,1356.0,5.0,14:08:00,1401.0,-7.0,0.0,not cancelled,0.0,171.0,174.0,143.0,1023.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Newark, NJ,West Palm Beach/Palm Beach, FL,2018-11-11,2018-11-11 11:17:00,2018-11-11 14:08:00,11,6,4,1,1,0,0,677,848,11,14,3,Sunny
8273,2019-09-10,OO,N206SY,5545,14869,12266,09:15:00,907.0,-8.0,14.0,921.0,1255.0,35.0,13:28:00,1330.0,2.0,0.0,not cancelled,0.0,193.0,203.0,154.0,1195.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Salt Lake City, UT,Houston, TX,2019-09-10,2019-09-10 09:15:00,2019-09-10 13:28:00,9,1,4,10,6,0,0,555,808,9,13,3,Patchy rain possible
10464,2018-09-19,WN,N270WN,3243,10397,14122,22:10:00,2252.0,42.0,10.0,2302.0,19.0,3.0,23:55:00,22.0,27.0,0.0,not cancelled,0.0,105.0,90.0,77.0,526.0,27.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Atlanta, GA,Pittsburgh, PA,2018-09-19,2018-09-19 22:10:00,2018-09-19 23:55:00,9,2,4,30,8,0,0,1330,1435,22,23,7,Clear
6788,2018-10-08,MQ,N925AE,3819,12451,13303,19:31:00,1941.0,10.0,11.0,1952.0,2050.0,5.0,20:50:00,2055.0,5.0,0.0,not cancelled,0.0,79.0,74.0,58.0,335.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Jacksonville, FL,Miami, FL,2018-10-08,2018-10-08 19:31:00,2018-10-08 20:50:00,10,0,4,1,2,1,1,1171,1250,19,20,6,Patchy rain possible
2895,2018-03-02,AA,N769US,1769,11057,15016,14:36:00,1439.0,3.0,15.0,1454.0,1535.0,3.0,15:34:00,1538.0,4.0,0.0,not cancelled,0.0,118.0,119.0,101.0,575.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Charlotte, NC,St. Louis, MO,2018-03-02,2018-03-02 14:36:00,2018-03-02 15:34:00,3,4,2,8,5,0,0,876,934,14,15,4,Sunny
11605,2018-04-27,WN,N428WN,1709,10721,10821,17:30:00,1830.0,60.0,19.0,1849.0,1956.0,3.0,19:10:00,1959.0,49.0,0.0,not cancelled,0.0,100.0,89.0,67.0,369.0,6.0,0.0,0.0,0.0,43.0,no first departure,0.0,0.0,0,Boston, MA,Baltimore, MD,2018-04-27,2018-04-27 17:30:00,2018-04-27 19:10:00,4,4,2,23,9,0,0,1050,1150,17,19,5,Moderate rain
2518,2019-06-17,UA,N546UA,247,12892,11618,07:15:00,714.0,-1.0,21.0,735.0,1524.0,7.0,15:47:00,1531.0,-16.0,0.0,not cancelled,0.0,332.0,317.0,289.0,2454.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Los Angeles, CA,Newark, NJ,2019-06-17,2019-06-17 07:15:00,2019-06-17 15:47:00,6,0,3,2,2,0,0,435,947,7,15,2,Cloudy
3406,2018-03-24,YX,N440YX,4600,13487,13303,12:05:00,1154.0,-11.0,22.0,1216.0,1620.0,3.0,16:39:00,1623.0,-16.0,0.0,not cancelled,0.0,214.0,209.0,184.0,1501.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Minneapolis, MN,Miami, FL,2018-03-24,2018-03-24 12:05:00,2018-03-24 16:39:00,3,5,2,2,5,1,1,725,999,12,16,4,Moderate snow
6884,2018-10-10,B6,N943JB,619,10721,14679,09:01:00,853.0,-8.0,21.0,914.0,1158.0,6.0,12:15:00,1204.0,-11.0,0.0,not cancelled,0.0,374.0,371.0,344.0,2588.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Boston, MA,San Diego, CA,2018-10-10,2018-10-10 09:01:00,2018-10-10 12:15:00,10,2,4,5,4,0,0,541,735,9,12,3,Sunny
2275,2019-06-07,UA,N73299,1073,11433,11292,16:54:00,1658.0,4.0,12.0,1710.0,1806.0,7.0,17:59:00,1813.0,14.0,0.0,not cancelled,0.0,185.0,195.0,176.0,1123.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Detroit, MI,Denver, CO,2019-06-07,2019-06-07 16:54:00,2019-06-07 17:59:00,6,4,3,1,1,0,0,1014,1079,16,17,5,Sunny
2419,2019-06-12,UA,N87527,431,14771,11292,09:01:00,856.0,-5.0,30.0,926.0,1226.0,7.0,12:35:00,1233.0,-2.0,0.0,not cancelled,0.0,154.0,157.0,120.0,967.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,San Francisco, CA,Denver, CO,2019-06-12,2019-06-12 09:01:00,2019-06-12 12:35:00,6,2,3,5,5,0,0,541,755,9,12,3,Sunny
13633,2019-04-21,UA,N77539,1219,14908,13930,11:05:00,1059.0,-6.0,9.0,1108.0,1632.0,15.0,17:00:00,1647.0,-13.0,0.0,not cancelled,0.0,235.0,228.0,204.0,1726.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Santa Ana, CA,Chicago, IL,2019-04-21,2019-04-21 11:05:00,2019-04-21 17:00:00,4,6,2,1,1,0,0,665,1020,11,17,3,Sunny
4810,2018-06-12,G7,N156GJ,4531,14489,11292,13:44:00,1335.0,-9.0,12.0,1347.0,1630.0,8.0,17:03:00,1638.0,-25.0,0.0,not cancelled,0.0,139.0,123.0,103.0,898.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Bend/Redmond, OR,Denver, CO,2018-06-12,2018-06-12 13:44:00,2018-06-12 17:03:00,6,1,3,1,2,1,1,824,1023,13,17,4,Cloudy
13216,2019-04-04,G4,232NV,2142,14761,10431,18:59:00,1851.0,-8.0,11.0,1902.0,2008.0,16.0,20:28:00,2024.0,-4.0,0.0,not cancelled,0.0,89.0,93.0,66.0,465.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Sanford, FL,Asheville, NC,2019-04-04,2019-04-04 18:59:00,2019-04-04 20:28:00,4,3,2,7,7,0,0,1139,1228,18,20,6,Clear
5257,2018-06-27,B6,N656JB,282,12191,12478,10:49:00,1049.0,0.0,19.0,1108.0,1515.0,6.0,15:27:00,1521.0,-6.0,0.0,not cancelled,0.0,218.0,212.0,187.0,1428.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Houston, TX,New York, NY,2018-06-27,2018-06-27 10:49:00,2018-06-27 15:27:00,6,2,3,1,1,0,0,649,927,10,15,3,Partly cloudy
1445,2019-10-18,9E,N912XJ,5387,12953,14492,06:30:00,623.0,-7.0,17.0,640.0,745.0,5.0,08:16:00,750.0,-26.0,0.0,not cancelled,0.0,106.0,87.0,65.0,431.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,New York, NY,Raleigh/Durham, NC,2019-10-18,2019-10-18 06:30:00,2019-10-18 08:16:00,10,4,4,4,1,0,0,390,496,6,8,2,Sunny
92,2018-01-03,YX,N129HQ,4606,14100,10792,13:25:00,1323.0,-2.0,21.0,1344.0,1435.0,3.0,14:43:00,1438.0,-5.0,0.0,not cancelled,0.0,78.0,75.0,51.0,279.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Philadelphia, PA,Buffalo, NY,2018-01-03,2018-01-03 13:25:00,2018-01-03 14:43:00,1,2,1,3,2,0,0,805,883,13,14,4,Cloudy
7950,2019-12-30,DL,N713TW,1471,14869,12892,17:00:00,1723.0,23.0,16.0,1739.0,1801.0,13.0,18:00:00,1814.0,14.0,0.0,not cancelled,0.0,120.0,111.0,82.0,590.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Salt Lake City, UT,Los Angeles, CA,2019-12-30,2019-12-30 17:00:00,2019-12-30 18:00:00,12,0,1,1,1,0,0,1020,1080,17,18,5,Partly cloudy
4573,2019-02-26,YX,N731YX,3709,13930,11066,21:05:00,215.0,310.0,19.0,234.0,416.0,15.0,23:24:00,431.0,307.0,0.0,not cancelled,0.0,79.0,76.0,42.0,296.0,307.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Chicago, IL,Columbus, OH,2019-02-26,2019-02-26 21:05:00,2019-02-26 23:24:00,2,1,1,16,7,0,0,1265,1404,21,23,7,Light snow
1814,2018-11-02,G4,319NV,48,12889,13871,07:45:00,745.0,0.0,23.0,808.0,1232.0,8.0,12:16:00,1240.0,24.0,0.0,not cancelled,0.0,151.0,175.0,144.0,1099.0,0.0,0.0,24.0,0.0,0.0,no first departure,0.0,0.0,0,Las Vegas, NV,Omaha, NE,2018-11-02,2018-11-02 07:45:00,2018-11-02 12:16:00,11,4,4,4,2,0,0,465,736,7,12,2,Sunny
13532,2019-04-15,ZW,N451AW,3952,12264,11995,17:55:00,1809.0,14.0,18.0,1827.0,1908.0,6.0,19:20:00,1914.0,-6.0,0.0,not cancelled,0.0,85.0,65.0,41.0,239.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Washington, DC,Greensboro/High Point, NC,2019-04-15,2019-04-15 17:55:00,2019-04-15 19:20:00,4,0,2,7,3,0,0,1075,1160,17,19,5,Sunny
1072,2018-08-23,MQ,N680AE,4187,13930,14108,16:45:00,1642.0,-3.0,9.0,1651.0,1718.0,3.0,17:36:00,1721.0,-15.0,0.0,not cancelled,0.0,51.0,39.0,27.0,130.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Chicago, IL,Peoria, IL,2018-08-23,2018-08-23 16:45:00,2018-08-23 17:36:00,8,3,3,14,14,0,0,1005,1056,16,17,5,Sunny
11480,2018-04-26,ZW,N448AW,4833,12264,11146,12:45:00,1234.0,-11.0,13.0,1247.0,1326.0,2.0,14:09:00,1328.0,-41.0,0.0,not cancelled,0.0,84.0,54.0,39.0,227.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Washington, DC,Charleston/Dunbar, WV,2018-04-26,2018-04-26 12:45:00,2018-04-26 14:09:00,4,3,2,7,2,0,0,765,849,12,14,4,Sunny
2023,2018-11-23,YV,N504MJ,6062,12264,10994,17:15:00,1715.0,0.0,19.0,1734.0,1852.0,7.0,18:58:00,1859.0,1.0,0.0,not cancelled,0.0,103.0,104.0,78.0,441.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Washington, DC,Charleston, SC,2018-11-23,2018-11-23 17:15:00,2018-11-23 18:58:00,11,4,4,14,11,0,0,1035,1138,17,18,5,Sunny
4130,2019-08-28,WN,N7853B,1574,13495,12191,07:55:00,754.0,-1.0,6.0,800.0,849.0,4.0,09:10:00,853.0,-17.0,0.0,not cancelled,0.0,75.0,59.0,49.0,302.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,New Orleans, LA,Houston, TX,2019-08-28,2019-08-28 07:55:00,2019-08-28 09:10:00,8,2,3,30,11,0,0,475,550,7,9,2,Sunny
4964,2018-06-17,UA,N78509,648,11292,14122,09:50:00,944.0,-6.0,17.0,1001.0,1432.0,7.0,14:50:00,1439.0,-11.0,0.0,not cancelled,0.0,180.0,175.0,151.0,1290.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Denver, CO,Pittsburgh, PA,2018-06-17,2018-06-17 09:50:00,2018-06-17 14:50:00,6,6,3,5,3,0,0,590,890,9,14,3,Patchy rain possible
8819,2019-01-20,DL,N942DN,1973,11252,10397,15:59:00,1553.0,-6.0,9.0,1602.0,1705.0,5.0,17:26:00,1710.0,-16.0,0.0,not cancelled,0.0,87.0,77.0,63.0,366.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Daytona Beach, FL,Atlanta, GA,2019-01-20,2019-01-20 15:59:00,2019-01-20 17:26:00,1,6,1,1,2,1,1,959,1046,15,17,5,Sunny
11702,2018-07-03,DL,N937DN,2975,13487,11292,11:30:00,1133.0,3.0,17.0,1150.0,1231.0,6.0,12:36:00,1237.0,1.0,0.0,not cancelled,0.0,126.0,124.0,101.0,680.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Minneapolis, MN,Denver, CO,2018-07-03,2018-07-03 11:30:00,2018-07-03 12:36:00,7,1,3,5,3,0,0,690,756,11,12,3,Patchy rain possible
14042,2019-03-10,EV,N14977,4045,12915,12266,12:20:00,1214.0,-6.0,5.0,1219.0,1300.0,6.0,13:15:00,1306.0,-9.0,0.0,not cancelled,0.0,55.0,52.0,41.0,127.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Lake Charles, LA,Houston, TX,2019-03-10,2019-03-10 12:20:00,2019-03-10 13:15:00,3,6,2,1,1,0,0,740,795,12,13,4,Light rain shower
1133,2018-08-27,YV,N88341,6094,13851,12266,12:05:00,1219.0,14.0,11.0,1230.0,1333.0,16.0,13:29:00,1349.0,20.0,0.0,not cancelled,0.0,84.0,90.0,63.0,395.0,0.0,0.0,0.0,0.0,20.0,no first departure,0.0,0.0,1,Oklahoma City, OK,Houston, TX,2018-08-27,2018-08-27 12:05:00,2018-08-27 13:29:00,8,0,3,3,1,0,0,725,809,12,13,4,Sunny
5458,2019-11-05,DL,N988DN,2782,12953,10721,20:00:00,1957.0,-3.0,28.0,2025.0,2105.0,10.0,21:28:00,2115.0,-13.0,0.0,not cancelled,0.0,88.0,78.0,40.0,184.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,New York, NY,Boston, MA,2019-11-05,2019-11-05 20:00:00,2019-11-05 21:28:00,11,1,4,2,5,0,0,1200,1288,20,21,6,Clear
7293,2018-10-27,F9,N714FR,1671,14100,13204,06:53:00,706.0,13.0,19.0,725.0,944.0,12.0,09:30:00,956.0,26.0,0.0,not cancelled,0.0,157.0,170.0,139.0,861.0,13.0,0.0,13.0,0.0,0.0,no first departure,0.0,0.0,0,Philadelphia, PA,Orlando, FL,2018-10-27,2018-10-27 06:53:00,2018-10-27 09:30:00,10,5,4,2,1,0,0,413,570,6,9,2,Overcast
4096,2019-08-27,UA,N27421,2269,12889,11292,07:20:00,711.0,-9.0,22.0,733.0,1000.0,8.0,10:15:00,1008.0,-7.0,0.0,not cancelled,0.0,115.0,117.0,87.0,628.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Las Vegas, NV,Denver, CO,2019-08-27,2019-08-27 07:20:00,2019-08-27 10:15:00,8,1,3,3,2,0,0,440,615,7,10,2,Sunny
11438,2018-04-24,AA,N138AN,1009,14771,11298,00:35:00,30.0,-5.0,14.0,44.0,535.0,5.0,05:56:00,540.0,-16.0,0.0,not cancelled,0.0,201.0,190.0,171.0,1464.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,San Francisco, CA,Dallas/Fort Worth, TX,2018-04-24,2018-04-24 00:35:00,2018-04-24 05:56:00,4,1,2,1,1,0,0,35,356,0,5,0,Clear
10342,2018-09-13,AA,N9620D,1371,11298,11423,21:39:00,2133.0,-6.0,8.0,2141.0,2304.0,4.0,23:22:00,2308.0,-14.0,0.0,not cancelled,0.0,103.0,95.0,83.0,624.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Dallas/Fort Worth, TX,Des Moines, IA,2018-09-13,2018-09-13 21:39:00,2018-09-13 23:22:00,9,3,4,1,2,0,0,1299,1402,21,23,7,Patchy rain possible
8757,2019-01-16,DL,N915DE,1670,10397,12264,15:07:00,1505.0,-2.0,19.0,1524.0,1643.0,5.0,16:51:00,1648.0,-3.0,0.0,not cancelled,0.0,104.0,103.0,79.0,534.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Atlanta, GA,Washington, DC,2019-01-16,2019-01-16 15:07:00,2019-01-16 16:51:00,1,2,1,11,10,0,0,907,1011,15,16,5,Sunny
3979,2019-08-23,WN,N408WN,1948,11292,14831,16:55:00,1706.0,11.0,28.0,1734.0,1851.0,3.0,18:25:00,1854.0,29.0,0.0,not cancelled,0.0,150.0,168.0,137.0,948.0,10.0,0.0,18.0,0.0,1.0,no first departure,0.0,0.0,0,Denver, CO,San Jose, CA,2019-08-23,2019-08-23 16:55:00,2019-08-23 18:25:00,8,4,3,29,11,0,0,1015,1105,16,18,5,Partly cloudy
3796,2019-08-08,YV,N955LR,5739,11298,12951,22:34:00,2230.0,-4.0,17.0,2247.0,2343.0,6.0,23:53:00,2349.0,-4.0,0.0,not cancelled,0.0,79.0,79.0,56.0,351.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Dallas/Fort Worth, TX,Lafayette, LA,2019-08-08,2019-08-08 22:34:00,2019-08-08 23:53:00,8,3,3,7,4,0,0,1354,1433,22,23,7,Clear
12948,2019-05-26,MQ,N611AE,3640,13930,11986,18:26:00,1814.0,-12.0,24.0,1838.0,2001.0,5.0,20:26:00,2006.0,-20.0,0.0,not cancelled,0.0,60.0,52.0,23.0,137.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Chicago, IL,Grand Rapids, MI,2019-05-26,2019-05-26 18:26:00,2019-05-26 20:26:00,5,6,2,7,6,0,0,1106,1226,18,20,6,Patchy rain possible
7455,2019-12-09,WN,N7702A,2305,13244,11259,06:55:00,649.0,-6.0,16.0,705.0,819.0,3.0,08:20:00,822.0,2.0,0.0,not cancelled,0.0,85.0,93.0,74.0,423.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Memphis, TN,Dallas, TX,2019-12-09,2019-12-09 06:55:00,2019-12-09 08:20:00,12,0,1,13,4,0,0,415,500,6,8,2,Overcast
6037,2018-12-04,DL,N952AT,2944,11433,15016,12:31:00,1224.0,-7.0,15.0,1239.0,1248.0,6.0,13:31:00,1254.0,-37.0,0.0,not cancelled,0.0,120.0,90.0,69.0,440.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Detroit, MI,St. Louis, MO,2018-12-04,2018-12-04 12:31:00,2018-12-04 13:31:00,12,1,1,2,1,0,0,751,811,12,13,4,Sunny
5211,2018-06-26,WN,N8609A,360,10140,13796,07:05:00,706.0,1.0,9.0,715.0,811.0,9.0,08:30:00,820.0,-10.0,0.0,not cancelled,0.0,145.0,134.0,116.0,889.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Albuquerque, NM,Oakland, CA,2018-06-26,2018-06-26 07:05:00,2018-06-26 08:30:00,6,1,3,25,7,0,0,425,510,7,8,2,Sunny
6763,2018-10-08,HA,N489HA,141,12402,12173,18:55:00,1845.0,-10.0,8.0,1853.0,1928.0,8.0,19:48:00,1936.0,-12.0,0.0,not cancelled,0.0,53.0,51.0,35.0,216.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Hilo, HI,Honolulu, HI,2018-10-08,2018-10-08 18:55:00,2018-10-08 19:48:00,10,0,4,4,2,1,1,1135,1188,18,19,6,Light rain shower
7033,2018-10-18,DL,N667DN,2111,15304,10397,17:59:00,1801.0,2.0,15.0,1816.0,1918.0,9.0,19:33:00,1927.0,-6.0,0.0,not cancelled,0.0,94.0,86.0,62.0,406.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Tampa, FL,Atlanta, GA,2018-10-18,2018-10-18 17:59:00,2018-10-18 19:33:00,10,3,4,1,2,1,1,1079,1173,17,19,5,Partly cloudy
10019,2018-02-17,UA,N13750,1582,15304,11618,11:30:00,1126.0,-4.0,15.0,1141.0,1357.0,4.0,14:11:00,1401.0,-10.0,0.0,not cancelled,0.0,161.0,155.0,136.0,997.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Tampa, FL,Newark, NJ,2018-02-17,2018-02-17 11:30:00,2018-02-17 14:11:00,2,5,1,2,2,0,0,690,851,11,14,3,Sunny
8725,2019-01-15,ZW,N441ZW,3846,13930,13342,19:35:00,1939.0,4.0,41.0,2020.0,2043.0,15.0,20:29:00,2058.0,29.0,0.0,not cancelled,0.0,54.0,79.0,23.0,67.0,0.0,0.0,29.0,0.0,0.0,no first departure,0.0,0.0,1,Chicago, IL,Milwaukee, WI,2019-01-15,2019-01-15 19:35:00,2019-01-15 20:29:00,1,1,1,16,8,0,0,1175,1229,19,20,6,Ice pellets
9296,2018-05-06,DL,N336DX,2390,10397,11697,08:00:00,759.0,-1.0,13.0,812.0,936.0,3.0,09:43:00,939.0,-4.0,0.0,not cancelled,0.0,103.0,100.0,84.0,581.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Atlanta, GA,Fort Lauderdale, FL,2018-05-06,2018-05-06 08:00:00,2018-05-06 09:43:00,5,6,2,12,5,0,0,480,583,8,9,2,Sunny
14336,2019-03-22,YX,N439YX,4523,13303,13871,21:35:00,2129.0,-6.0,28.0,2157.0,6.0,5.0,00:27:00,11.0,-16.0,0.0,not cancelled,0.0,232.0,222.0,189.0,1393.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Miami, FL,Omaha, NE,2019-03-23,2019-03-22 21:35:00,2019-03-23 00:27:00,3,4,2,2,1,0,0,1295,27,21,0,7,Clear
7451,2019-12-09,WN,N254WN,344,13244,10821,12:15:00,1207.0,-8.0,7.0,1214.0,1448.0,4.0,15:15:00,1452.0,-23.0,0.0,not cancelled,0.0,120.0,105.0,94.0,787.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Memphis, TN,Baltimore, MD,2019-12-09,2019-12-09 12:15:00,2019-12-09 15:15:00,12,0,1,13,4,0,0,735,915,12,15,4,Overcast
11338,2018-04-22,WN,N460WN,2501,14122,11697,05:30:00,530.0,0.0,12.0,542.0,752.0,3.0,08:05:00,755.0,-10.0,0.0,not cancelled,0.0,155.0,145.0,130.0,994.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Pittsburgh, PA,Fort Lauderdale, FL,2018-04-22,2018-04-22 05:30:00,2018-04-22 08:05:00,4,6,2,17,6,0,0,330,485,5,8,1,Partly cloudy
8261,2019-09-10,OO,N202SY,5528,11292,14004,19:15:00,1929.0,14.0,14.0,1943.0,2109.0,8.0,21:23:00,2117.0,-6.0,0.0,not cancelled,0.0,188.0,168.0,146.0,1036.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Denver, CO,Everett, WA,2019-09-10,2019-09-10 19:15:00,2019-09-10 21:23:00,9,1,4,5,6,0,0,1155,1283,19,21,6,Patchy light rain with thunder
4115,2019-08-28,WN,N7860A,1679,13495,11259,17:30:00,1729.0,-1.0,6.0,1735.0,1841.0,3.0,18:55:00,1844.0,-11.0,0.0,not cancelled,0.0,85.0,75.0,66.0,436.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,New Orleans, LA,Dallas, TX,2019-08-28,2019-08-28 17:30:00,2019-08-28 18:55:00,8,2,3,30,10,0,0,1050,1135,17,18,5,Moderate or heavy rain shower
3063,2018-03-07,OO,N765SK,4525,12892,15376,09:30:00,927.0,-3.0,21.0,948.0,1146.0,5.0,11:58:00,1151.0,-7.0,0.0,not cancelled,0.0,88.0,84.0,58.0,451.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Los Angeles, CA,Tucson, AZ,2018-03-07,2018-03-07 09:30:00,2018-03-07 11:58:00,3,2,2,1,1,0,0,570,718,9,11,3,Partly cloudy
3209,2018-03-16,AA,N7547A,346,12451,11298,06:00:00,741.0,101.0,59.0,840.0,959.0,13.0,07:52:00,1012.0,140.0,0.0,not cancelled,0.0,172.0,211.0,139.0,918.0,101.0,0.0,39.0,0.0,0.0,no first departure,0.0,0.0,0,Jacksonville, FL,Dallas/Fort Worth, TX,2018-03-16,2018-03-16 06:00:00,2018-03-16 07:52:00,3,4,2,1,1,0,0,360,472,6,7,2,Sunny
14541,2019-03-29,UA,N475UA,691,14908,11292,11:15:00,1104.0,-11.0,16.0,1120.0,1405.0,7.0,14:31:00,1412.0,-19.0,0.0,not cancelled,0.0,136.0,128.0,105.0,846.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Santa Ana, CA,Denver, CO,2019-03-29,2019-03-29 11:15:00,2019-03-29 14:31:00,3,4,2,2,1,0,0,675,871,11,14,3,Sunny
11919,2018-07-08,G7,N668CA,6182,11433,11042,12:20:00,1219.0,-1.0,14.0,1233.0,1257.0,3.0,13:18:00,1300.0,-18.0,0.0,not cancelled,0.0,58.0,41.0,24.0,95.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Detroit, MI,Cleveland, OH,2018-07-08,2018-07-08 12:20:00,2018-07-08 13:18:00,7,6,3,6,5,0,0,740,798,12,13,4,Sunny
5869,2019-11-22,DL,N968DL,1591,10599,10397,10:12:00,1009.0,-3.0,13.0,1022.0,1155.0,4.0,12:13:00,1159.0,-14.0,0.0,not cancelled,0.0,61.0,50.0,33.0,134.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Birmingham, AL,Atlanta, GA,2019-11-22,2019-11-22 10:12:00,2019-11-22 12:13:00,11,4,4,1,1,0,0,612,733,10,12,3,Patchy rain possible
