,fl_date,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,dest_airport_id,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,share_code,origin_city,origin_state,dest_city,dest_state,arr_date,dep_datetime,arr_datetime,fl_month,fl_weekday,season,day_num_of_flights,num_flights_6hr,inbound_fl_num,inbound_fl,dep_min_of_day,arr_min_of_day,dep_hr,arr_hr,hr,weather
4498,2019-02-22,HA,N476HA,326,12173,13830,14:05:00,1419.0,14.0,26.0,1445.0,1507.0,7.0,14:50:00,1514.0,24.0,0.0,not cancelled,0.0,45.0,55.0,22.0,100.0,10.0,10.0,0.0,0.0,4.0,no first departure,0.0,0.0,0,Honolulu, HI,Kahului, HI,2019-02-22,2019-02-22 14:05:00,2019-02-22 14:50:00,2,4,1,13,26,0,0,845,890,14,14,4,Sunny
15124,2019-07-31,PT,N639AE,5008,11057,14092,12:59:00,1406.0,67.0,17.0,1423.0,1459.0,9.0,14:01:00,1508.0,67.0,0.0,not cancelled,0.0,62.0,62.0,36.0,203.0,0.0,0.0,0.0,0.0,67.0,no first departure,0.0,0.0,1,Charlotte, NC,Greenville, NC,2019-07-31,2019-07-31 12:59:00,2019-07-31 14:01:00,7,2,3,2,3,0,0,779,841,12,14,4,Sunny
1418,2019-10-17,DL,N959AT,1419,12478,11433,19:25:00,1019.0,894.0,12.0,1031.0,1154.0,3.0,21:50:00,1157.0,847.0,0.0,not cancelled,0.0,145.0,98.0,83.0,509.0,0.0,0.0,847.0,0.0,0.0,no first departure,0.0,0.0,0,New York, NY,Detroit, MI,2019-10-17,2019-10-17 19:25:00,2019-10-17 21:50:00,10,3,4,2,2,0,0,1165,1310,19,21,6,Overcast
3053,2018-03-06,YV,N88325,6233,12266,14262,09:50:00,953.0,3.0,50.0,1043.0,1146.0,9.0,11:34:00,1155.0,21.0,0.0,not cancelled,0.0,224.0,242.0,183.0,1269.0,21.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Houston, TX,Palm Springs, CA,2018-03-06,2018-03-06 09:50:00,2018-03-06 11:34:00,3,1,2,10,9,0,0,590,694,9,11,3,Sunny
1567,2019-10-22,PT,N683AE,4925,11057,13277,16:13:00,1630.0,17.0,45.0,1715.0,1719.0,6.0,16:46:00,1725.0,39.0,0.0,not cancelled,0.0,93.0,115.0,64.0,372.0,0.0,0.0,22.0,0.0,17.0,no first departure,0.0,0.0,1,Charlotte, NC,Montgomery, AL,2019-10-22,2019-10-22 16:13:00,2019-10-22 16:46:00,10,1,4,4,4,0,0,973,1006,16,16,5,Sunny
12279,2018-07-28,YV,N243LR,5752,11298,10279,12:30:00,1438.0,128.0,14.0,1452.0,1541.0,3.0,13:41:00,1544.0,123.0,0.0,not cancelled,0.0,71.0,66.0,49.0,312.0,13.0,0.0,0.0,0.0,110.0,no first departure,0.0,0.0,1,Dallas/Fort Worth, TX,Amarillo, TX,2018-07-28,2018-07-28 12:30:00,2018-07-28 13:41:00,7,5,3,8,4,0,0,750,821,12,13,4,Moderate or heavy rain shower
11950,2018-07-08,YV,N515MJ,6320,11433,12264,06:00:00,628.0,28.0,11.0,639.0,741.0,4.0,07:20:00,745.0,25.0,0.0,not cancelled,0.0,80.0,77.0,62.0,383.0,25.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Detroit, MI,Washington, DC,2018-07-08,2018-07-08 06:00:00,2018-07-08 07:20:00,7,6,3,6,2,0,0,360,440,6,7,2,Sunny
14537,2019-03-29,UA,N62889,694,14771,12758,11:30:00,1155.0,25.0,24.0,1219.0,1437.0,3.0,14:01:00,1440.0,39.0,0.0,not cancelled,0.0,331.0,345.0,318.0,2367.0,0.0,0.0,14.0,0.0,25.0,no first departure,0.0,0.0,0,San Francisco, CA,Kona, HI,2019-03-29,2019-03-29 11:30:00,2019-03-29 14:01:00,3,4,2,5,2,0,0,690,841,11,14,3,Sunny
1552,2019-10-21,NK,N695NK,176,10423,13930,13:45:00,1400.0,15.0,41.0,1441.0,1638.0,12.0,16:30:00,1650.0,20.0,0.0,not cancelled,0.0,165.0,170.0,117.0,977.0,0.0,0.0,20.0,0.0,0.0,no first departure,0.0,0.0,0,Austin, TX,Chicago, IL,2019-10-21,2019-10-21 13:45:00,2019-10-21 16:30:00,10,0,4,1,1,0,0,825,990,13,16,4,Sunny
11127,2018-04-16,UA,N87527,334,14679,14771,10:15:00,1125.0,70.0,20.0,1145.0,1255.0,3.0,11:55:00,1258.0,63.0,0.0,not cancelled,0.0,100.0,93.0,70.0,447.0,0.0,0.0,63.0,0.0,0.0,no first departure,0.0,0.0,0,San Diego, CA,San Francisco, CA,2018-04-16,2018-04-16 10:15:00,2018-04-16 11:55:00,4,0,2,1,1,0,0,615,715,10,11,3,Sunny
12077,2018-07-12,OH,N539EA,5369,11057,13931,19:51:00,2019.0,28.0,19.0,2038.0,2124.0,3.0,20:59:00,2127.0,28.0,0.0,not cancelled,0.0,68.0,68.0,46.0,290.0,0.0,28.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Charlotte, NC,Norfolk, VA,2018-07-12,2018-07-12 19:51:00,2018-07-12 20:59:00,7,3,3,20,16,0,0,1191,1259,19,20,6,Patchy rain possible
5332,2019-11-01,AS,N287AK,594,11630,14747,06:05:00,602.0,-3.0,23.0,625.0,1030.0,30.0,10:40:00,1100.0,20.0,0.0,not cancelled,0.0,215.0,238.0,185.0,1533.0,0.0,0.0,20.0,0.0,0.0,no first departure,0.0,0.0,0,Fairbanks, AK,Seattle, WA,2019-11-01,2019-11-01 06:05:00,2019-11-01 10:40:00,11,4,4,1,1,0,0,365,640,6,10,2,Overcast
3940,2019-08-19,OH,N259PS,5663,11278,11042,15:15:00,1539.0,24.0,21.0,1600.0,1655.0,3.0,16:38:00,1658.0,20.0,0.0,not cancelled,0.0,83.0,79.0,55.0,310.0,0.0,0.0,0.0,0.0,20.0,no first departure,0.0,0.0,1,Washington, DC,Cleveland, OH,2019-08-19,2019-08-19 15:15:00,2019-08-19 16:38:00,8,0,3,6,5,0,0,915,998,15,16,5,Patchy light rain with thunder
218,2018-01-08,WN,N744SW,955,10397,13232,22:55:00,2336.0,41.0,8.0,2344.0,10.0,3.0,23:50:00,13.0,23.0,0.0,not cancelled,0.0,115.0,97.0,86.0,591.0,0.0,0.0,0.0,0.0,23.0,no first departure,0.0,0.0,0,Atlanta, GA,Chicago, IL,2018-01-08,2018-01-08 22:55:00,2018-01-08 23:50:00,1,0,1,28,3,0,0,1375,1430,22,23,7,Light rain
7743,2019-12-21,B6,N597JB,425,12478,15304,10:43:00,2028.0,585.0,15.0,2043.0,2319.0,5.0,13:50:00,2324.0,574.0,0.0,not cancelled,0.0,187.0,176.0,156.0,1005.0,574.0,0.0,0.0,0.0,0.0,1257.0,67.0,35.0,0,New York, NY,Tampa, FL,2019-12-21,2019-12-21 10:43:00,2019-12-21 13:50:00,12,5,1,5,3,0,0,643,830,10,13,3,Sunny
2626,2019-06-21,WN,N454WN,496,13232,14869,19:35:00,2000.0,25.0,6.0,2006.0,2210.0,3.0,21:55:00,2213.0,18.0,0.0,not cancelled,0.0,200.0,193.0,184.0,1259.0,6.0,0.0,0.0,0.0,12.0,no first departure,0.0,0.0,0,Chicago, IL,Salt Lake City, UT,2019-06-21,2019-06-21 19:35:00,2019-06-21 21:55:00,6,4,3,29,14,0,0,1175,1315,19,21,6,Partly cloudy
4393,2019-02-20,B6,N663JB,376,11697,14100,10:36:00,1108.0,32.0,17.0,1125.0,1352.0,10.0,13:18:00,1402.0,44.0,0.0,not cancelled,0.0,162.0,174.0,147.0,992.0,0.0,0.0,12.0,0.0,32.0,no first departure,0.0,0.0,0,Fort Lauderdale, FL,Philadelphia, PA,2019-02-20,2019-02-20 10:36:00,2019-02-20 13:18:00,2,2,1,1,3,0,0,636,798,10,13,3,Patchy rain possible
5112,2018-06-22,DL,N3762Y,2511,14869,10299,20:30:00,2120.0,50.0,15.0,2135.0,2352.0,3.0,23:23:00,2355.0,32.0,0.0,not cancelled,0.0,293.0,275.0,257.0,2125.0,32.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Salt Lake City, UT,Anchorage, AK,2018-06-22,2018-06-22 20:30:00,2018-06-22 23:23:00,6,4,3,5,5,0,0,1230,1403,20,23,6,Clear
12092,2018-07-12,OH,N505AE,5379,14100,11193,13:11:00,1323.0,12.0,36.0,1359.0,1513.0,5.0,14:58:00,1518.0,20.0,0.0,not cancelled,0.0,107.0,115.0,74.0,507.0,9.0,0.0,8.0,0.0,3.0,no first departure,0.0,0.0,1,Philadelphia, PA,Cincinnati, OH,2018-07-12,2018-07-12 13:11:00,2018-07-12 14:58:00,7,3,3,2,3,0,0,791,898,13,14,4,Light rain shower
1581,2019-10-22,PT,N614AE,4935,12397,14100,06:00:00,556.0,-4.0,25.0,621.0,717.0,12.0,07:09:00,729.0,20.0,0.0,not cancelled,0.0,69.0,93.0,56.0,192.0,0.0,0.0,20.0,0.0,0.0,no first departure,0.0,0.0,1,Ithaca/Cortland, NY,Philadelphia, PA,2019-10-22,2019-10-22 06:00:00,2019-10-22 07:09:00,10,1,4,1,1,0,0,360,429,6,7,2,Light rain
887,2018-08-20,AS,N284VA,1623,14831,14747,15:03:00,1522.0,19.0,11.0,1533.0,1728.0,9.0,17:05:00,1737.0,32.0,0.0,not cancelled,0.0,122.0,135.0,115.0,696.0,19.0,0.0,13.0,0.0,0.0,no first departure,0.0,0.0,0,San Jose, CA,Seattle, WA,2018-08-20,2018-08-20 15:03:00,2018-08-20 17:05:00,8,0,3,1,1,0,0,903,1025,15,17,5,Sunny
7036,2018-10-18,DL,N697DL,2113,13204,10397,17:25:00,1857.0,92.0,28.0,1925.0,2033.0,6.0,19:02:00,2039.0,97.0,0.0,not cancelled,0.0,97.0,102.0,68.0,404.0,92.0,0.0,5.0,0.0,0.0,no first departure,0.0,0.0,0,Orlando, FL,Atlanta, GA,2018-10-18,2018-10-18 17:25:00,2018-10-18 19:02:00,10,3,4,2,5,0,0,1045,1142,17,19,5,Patchy rain possible
10518,2018-09-21,WN,N7726A,3315,10800,12889,11:00:00,1144.0,44.0,14.0,1158.0,1242.0,5.0,12:10:00,1247.0,37.0,0.0,not cancelled,0.0,70.0,63.0,44.0,223.0,0.0,0.0,37.0,0.0,0.0,no first departure,0.0,0.0,0,Burbank, CA,Las Vegas, NV,2018-09-21,2018-09-21 11:00:00,2018-09-21 12:10:00,9,4,4,30,14,0,0,660,730,11,12,3,Sunny
12436,2019-05-02,B6,N568JB,494,11292,10721,10:21:00,1155.0,94.0,18.0,1213.0,1731.0,7.0,16:21:00,1738.0,77.0,0.0,not cancelled,0.0,240.0,223.0,198.0,1754.0,0.0,0.0,73.0,0.0,4.0,no first departure,0.0,0.0,0,Denver, CO,Boston, MA,2019-05-02,2019-05-02 10:21:00,2019-05-02 16:21:00,5,3,2,1,2,1,1,621,981,10,16,3,Sunny
8939,2019-01-22,DL,N675DL,2890,11433,14747,08:20:00,841.0,21.0,30.0,911.0,1051.0,9.0,10:36:00,1100.0,24.0,0.0,not cancelled,0.0,316.0,319.0,280.0,1927.0,21.0,0.0,3.0,0.0,0.0,no first departure,0.0,0.0,0,Detroit, MI,Seattle, WA,2019-01-22,2019-01-22 08:20:00,2019-01-22 10:36:00,1,1,1,8,4,0,0,500,636,8,10,2,Cloudy
3505,2018-03-26,WN,N252WN,5678,15304,14492,22:00:00,2233.0,33.0,15.0,2248.0,14.0,7.0,23:40:00,21.0,41.0,0.0,not cancelled,0.0,100.0,108.0,86.0,587.0,2.0,0.0,8.0,0.0,31.0,no first departure,0.0,0.0,0,Tampa, FL,Raleigh/Durham, NC,2018-03-26,2018-03-26 22:00:00,2018-03-26 23:40:00,3,0,2,16,4,0,0,1320,1420,22,23,7,Partly cloudy
1948,2018-11-13,DL,N3738B,371,14057,12892,09:25:00,1010.0,45.0,10.0,1020.0,1217.0,12.0,11:50:00,1229.0,39.0,0.0,not cancelled,0.0,145.0,139.0,117.0,834.0,3.0,0.0,0.0,0.0,36.0,no first departure,0.0,0.0,0,Portland, OR,Los Angeles, CA,2018-11-13,2018-11-13 09:25:00,2018-11-13 11:50:00,11,1,4,1,2,1,1,565,710,9,11,3,Sunny
9104,2019-01-27,OO,N453SW,3533,11823,10397,06:20:00,613.0,-7.0,68.0,721.0,848.0,2.0,08:32:00,850.0,18.0,0.0,not cancelled,0.0,132.0,157.0,87.0,508.0,0.0,0.0,18.0,0.0,0.0,no first departure,0.0,0.0,1,Fort Wayne, IN,Atlanta, GA,2019-01-27,2019-01-27 06:20:00,2019-01-27 08:32:00,1,6,1,4,2,0,0,380,512,6,8,2,Moderate snow
506,2018-01-25,WN,N716SW,2319,11697,14107,17:15:00,1807.0,52.0,26.0,1833.0,2113.0,6.0,20:30:00,2119.0,49.0,0.0,not cancelled,0.0,315.0,312.0,280.0,1972.0,0.0,0.0,49.0,0.0,0.0,no first departure,0.0,0.0,0,Fort Lauderdale, FL,Phoenix, AZ,2018-01-25,2018-01-25 17:15:00,2018-01-25 20:30:00,1,3,1,28,15,0,0,1035,1230,17,20,5,Partly cloudy
5799,2019-11-18,UA,N811UA,1249,12953,13930,20:00:00,2235.0,155.0,43.0,2318.0,2359.0,7.0,21:40:00,6.0,146.0,0.0,not cancelled,0.0,160.0,151.0,101.0,733.0,0.0,8.0,0.0,0.0,138.0,no first departure,0.0,0.0,0,New York, NY,Chicago, IL,2019-11-18,2019-11-18 20:00:00,2019-11-18 21:40:00,11,0,4,1,1,0,0,1200,1300,20,21,6,Moderate rain
11103,2018-04-15,DL,N6702,1703,15304,11433,13:47:00,1614.0,147.0,10.0,1624.0,1817.0,7.0,16:24:00,1824.0,120.0,0.0,not cancelled,0.0,157.0,130.0,113.0,983.0,0.0,57.0,0.0,0.0,63.0,no first departure,0.0,0.0,0,Tampa, FL,Detroit, MI,2018-04-15,2018-04-15 13:47:00,2018-04-15 16:24:00,4,6,2,2,2,1,1,827,984,13,16,4,Moderate or heavy rain shower
10976,2018-04-08,YV,N920FJ,5810,11298,11111,20:50:00,2231.0,101.0,17.0,2248.0,2356.0,4.0,22:26:00,2400.0,94.0,0.0,not cancelled,0.0,96.0,89.0,68.0,489.0,0.0,0.0,0.0,0.0,94.0,no first departure,0.0,0.0,1,Dallas/Fort Worth, TX,Columbia, MO,2018-04-08,2018-04-08 20:50:00,2018-04-08 22:26:00,4,6,2,9,7,0,0,1250,1346,20,22,6,Clear
7208,2018-10-22,DL,N342DN,2476,10397,13495,22:59:00,2335.0,36.0,20.0,2355.0,6.0,4.0,23:30:00,10.0,40.0,0.0,not cancelled,0.0,91.0,95.0,71.0,425.0,36.0,0.0,4.0,0.0,0.0,2256.0,4.0,4.0,0,Atlanta, GA,New Orleans, LA,2018-10-22,2018-10-22 22:59:00,2018-10-22 23:30:00,10,0,4,13,3,0,0,1379,1410,22,23,7,Partly cloudy
1649,2019-10-27,B6,N651JB,22,14027,10721,19:40:00,2050.0,70.0,15.0,2105.0,2330.0,11.0,22:38:00,2341.0,63.0,0.0,not cancelled,0.0,178.0,171.0,145.0,1197.0,0.0,0.0,63.0,0.0,0.0,no first departure,0.0,0.0,0,West Palm Beach/Palm Beach, FL,Boston, MA,2019-10-27,2019-10-27 19:40:00,2019-10-27 22:38:00,10,6,4,6,5,1,1,1180,1358,19,22,6,Clear
3931,2019-08-19,AA,N956NN,241,13487,13930,19:24:00,2001.0,37.0,11.0,2012.0,2103.0,22.0,21:03:00,2125.0,22.0,0.0,not cancelled,0.0,99.0,84.0,51.0,334.0,0.0,0.0,0.0,0.0,22.0,no first departure,0.0,0.0,0,Minneapolis, MN,Chicago, IL,2019-08-19,2019-08-19 19:24:00,2019-08-19 21:03:00,8,0,3,2,2,1,1,1164,1263,19,21,6,Clear
1821,2018-11-02,G4,426NV,2115,12917,14761,16:13:00,1606.0,-7.0,14.0,1620.0,1830.0,5.0,18:19:00,1835.0,16.0,0.0,not cancelled,0.0,126.0,149.0,130.0,767.0,0.0,0.0,16.0,0.0,0.0,no first departure,0.0,0.0,0,Columbus, OH,Sanford, FL,2018-11-02,2018-11-02 16:13:00,2018-11-02 18:19:00,11,4,4,1,1,0,0,973,1099,16,18,5,Cloudy
2867,2018-03-01,NK,N506NK,536,11697,10397,13:07:00,1311.0,4.0,15.0,1326.0,1458.0,33.0,15:05:00,1531.0,26.0,0.0,not cancelled,0.0,118.0,140.0,92.0,581.0,4.0,0.0,22.0,0.0,0.0,no first departure,0.0,0.0,0,Fort Lauderdale, FL,Atlanta, GA,2018-03-01,2018-03-01 13:07:00,2018-03-01 15:05:00,3,3,2,1,1,0,0,787,905,13,15,4,Sunny
12217,2018-07-22,ZW,N448AW,3920,11775,13930,15:07:00,1513.0,6.0,39.0,1552.0,1700.0,39.0,16:54:00,1739.0,45.0,0.0,not cancelled,0.0,107.0,146.0,68.0,462.0,6.0,0.0,39.0,0.0,0.0,no first departure,0.0,0.0,1,Sioux Falls, SD,Chicago, IL,2018-07-22,2018-07-22 15:07:00,2018-07-22 16:54:00,7,6,3,1,1,0,0,907,1014,15,16,5,Sunny
2662,2019-06-22,AA,N867NN,2049,13303,11298,22:02:00,100.0,178.0,13.0,113.0,239.0,4.0,23:58:00,243.0,165.0,0.0,not cancelled,0.0,176.0,163.0,146.0,1121.0,164.0,0.0,0.0,0.0,1.0,no first departure,0.0,0.0,0,Miami, FL,Dallas/Fort Worth, TX,2019-06-22,2019-06-22 22:02:00,2019-06-22 23:58:00,6,5,3,1,1,0,0,1322,1438,22,23,7,Light rain shower
8495,2019-09-20,9E,N832AY,5193,11203,11433,13:10:00,1345.0,35.0,11.0,1356.0,1552.0,10.0,15:36:00,1602.0,26.0,0.0,not cancelled,0.0,86.0,77.0,56.0,363.0,25.0,0.0,0.0,0.0,1.0,no first departure,0.0,0.0,1,Mosinee, WI,Detroit, MI,2019-09-20,2019-09-20 13:10:00,2019-09-20 15:36:00,9,4,4,1,2,1,1,790,936,13,15,4,Partly cloudy
10092,2018-02-26,AX,N11127,4689,11292,12389,14:00:00,1540.0,100.0,14.0,1554.0,1811.0,5.0,16:52:00,1816.0,84.0,0.0,not cancelled,0.0,112.0,96.0,77.0,576.0,83.0,0.0,0.0,0.0,1.0,no first departure,0.0,0.0,1,Denver, CO,Williston, ND,2018-02-26,2018-02-26 14:00:00,2018-02-26 16:52:00,2,0,1,4,6,0,0,840,1012,14,16,4,Sunny
9780,2018-02-04,B6,N373JB,218,11057,12478,10:38:00,1118.0,40.0,34.0,1152.0,1318.0,7.0,12:21:00,1325.0,64.0,0.0,not cancelled,0.0,103.0,127.0,86.0,541.0,0.0,40.0,24.0,0.0,0.0,no first departure,0.0,0.0,0,Charlotte, NC,New York, NY,2018-02-04,2018-02-04 10:38:00,2018-02-04 12:21:00,2,6,1,1,2,1,1,638,741,10,12,3,Heavy rain
808,2018-08-10,WN,N793SA,2113,14831,11292,13:05:00,1326.0,21.0,14.0,1340.0,1652.0,8.0,16:40:00,1700.0,20.0,0.0,not cancelled,0.0,155.0,154.0,132.0,948.0,14.0,0.0,0.0,0.0,6.0,no first departure,0.0,0.0,0,San Jose, CA,Denver, CO,2018-08-10,2018-08-10 13:05:00,2018-08-10 16:40:00,8,4,3,23,10,0,0,785,1000,13,16,4,Sunny
128,2018-01-04,AA,N107US,1819,11278,13204,11:30:00,1139.0,9.0,47.0,1226.0,1421.0,12.0,13:58:00,1433.0,35.0,0.0,not cancelled,0.0,148.0,174.0,115.0,759.0,0.0,0.0,26.0,0.0,9.0,no first departure,0.0,0.0,0,Washington, DC,Orlando, FL,2018-01-04,2018-01-04 11:30:00,2018-01-04 13:58:00,1,3,1,3,1,0,0,690,838,11,13,3,Blizzard
7826,2019-12-26,AA,N119US,897,14100,14869,18:26:00,1956.0,90.0,16.0,2012.0,2251.0,6.0,21:42:00,2257.0,75.0,0.0,not cancelled,0.0,316.0,301.0,279.0,1927.0,75.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Philadelphia, PA,Salt Lake City, UT,2019-12-26,2019-12-26 18:26:00,2019-12-26 21:42:00,12,3,1,1,1,0,0,1106,1302,18,21,6,Clear
2752,2019-06-25,NK,N906NK,899,11433,13204,16:45:00,1642.0,-3.0,12.0,1654.0,1902.0,119.0,19:23:00,2101.0,98.0,0.0,not cancelled,0.0,158.0,259.0,128.0,957.0,0.0,0.0,98.0,0.0,0.0,no first departure,0.0,0.0,0,Detroit, MI,Orlando, FL,2019-06-25,2019-06-25 16:45:00,2019-06-25 19:23:00,6,1,3,2,1,0,0,1005,1163,16,19,5,Sunny
8957,2019-01-22,DL,N840DN,2908,14869,11433,14:12:00,1424.0,12.0,14.0,1438.0,1947.0,12.0,19:40:00,1959.0,19.0,0.0,not cancelled,0.0,208.0,215.0,189.0,1481.0,12.0,0.0,7.0,0.0,0.0,no first departure,0.0,0.0,0,Salt Lake City, UT,Detroit, MI,2019-01-22,2019-01-22 14:12:00,2019-01-22 19:40:00,1,1,1,12,7,0,0,852,1180,14,19,4,Sunny
719,2018-08-07,OO,N813SK,3854,10721,14492,11:57:00,1322.0,85.0,31.0,1353.0,1518.0,5.0,14:03:00,1523.0,80.0,0.0,not cancelled,0.0,126.0,121.0,85.0,612.0,0.0,0.0,0.0,0.0,80.0,no first departure,0.0,0.0,1,Boston, MA,Raleigh/Durham, NC,2018-08-07,2018-08-07 11:57:00,2018-08-07 14:03:00,8,1,3,1,1,0,0,717,843,11,14,3,Sunny
9751,2018-02-04,UA,N836UA,567,11298,13930,14:15:00,1753.0,218.0,13.0,1806.0,2001.0,16.0,16:38:00,2017.0,219.0,0.0,not cancelled,0.0,143.0,144.0,115.0,802.0,0.0,0.0,219.0,0.0,0.0,1430.0,50.0,50.0,0,Dallas/Fort Worth, TX,Chicago, IL,2018-02-04,2018-02-04 14:15:00,2018-02-04 16:38:00,2,6,1,4,1,0,0,855,998,14,16,4,Partly cloudy
8300,2019-09-10,DL,N920DE,1685,13931,10397,19:59:00,2138.0,99.0,11.0,2149.0,2258.0,72.0,21:44:00,10.0,146.0,0.0,not cancelled,0.0,105.0,152.0,69.0,516.0,0.0,0.0,97.0,0.0,49.0,no first departure,0.0,0.0,0,Norfolk, VA,Atlanta, GA,2019-09-10,2019-09-10 19:59:00,2019-09-10 21:44:00,9,1,4,1,2,1,1,1199,1304,19,21,6,Clear
5292,2019-11-01,CP,N204NN,6088,14057,12892,11:32:00,1229.0,57.0,12.0,1241.0,1432.0,14.0,14:04:00,1446.0,42.0,0.0,not cancelled,0.0,152.0,137.0,111.0,834.0,0.0,0.0,0.0,0.0,42.0,no first departure,0.0,0.0,1,Portland, OR,Los Angeles, CA,2019-11-01,2019-11-01 11:32:00,2019-11-01 14:04:00,11,4,4,6,7,1,1,692,844,11,14,3,Sunny
15051,2019-07-27,AS,N623VA,407,12892,14747,07:50:00,842.0,52.0,28.0,910.0,1121.0,10.0,10:40:00,1131.0,51.0,0.0,not cancelled,0.0,170.0,169.0,131.0,954.0,51.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Los Angeles, CA,Seattle, WA,2019-07-27,2019-07-27 07:50:00,2019-07-27 10:40:00,7,5,3,8,3,0,0,470,640,7,10,2,Sunny
11173,2018-04-17,YX,N132HQ,4695,11278,14100,18:00:00,1858.0,58.0,24.0,1922.0,1956.0,5.0,19:11:00,2001.0,50.0,0.0,not cancelled,0.0,71.0,63.0,34.0,119.0,0.0,0.0,0.0,0.0,50.0,no first departure,0.0,0.0,1,Washington, DC,Philadelphia, PA,2018-04-17,2018-04-17 18:00:00,2018-04-17 19:11:00,4,1,2,5,3,0,0,1080,1151,18,19,6,Overcast
10093,2018-02-26,AX,N14116,4687,11067,13930,10:54:00,1105.0,11.0,8.0,1113.0,1151.0,32.0,11:55:00,1223.0,28.0,0.0,not cancelled,0.0,61.0,78.0,38.0,135.0,4.0,0.0,17.0,0.0,7.0,no first departure,0.0,0.0,1,Champaign/Urbana, IL,Chicago, IL,2018-02-26,2018-02-26 10:54:00,2018-02-26 11:55:00,2,0,1,1,2,1,1,654,715,10,11,3,Sunny
12052,2018-07-12,OH,N590NN,5159,11057,11267,22:15:00,2312.0,57.0,20.0,2332.0,27.0,5.0,23:38:00,32.0,54.0,0.0,not cancelled,0.0,83.0,80.0,55.0,370.0,4.0,0.0,0.0,0.0,50.0,no first departure,0.0,0.0,1,Charlotte, NC,Dayton, OH,2018-07-12,2018-07-12 22:15:00,2018-07-12 23:38:00,7,3,3,20,9,0,0,1335,1418,22,23,7,Patchy rain possible
363,2018-01-18,B6,N265JB,1118,11057,12478,19:59:00,1957.0,-2.0,41.0,2038.0,2218.0,4.0,21:55:00,2222.0,27.0,0.0,not cancelled,0.0,116.0,145.0,100.0,541.0,0.0,0.0,27.0,0.0,0.0,no first departure,0.0,0.0,0,Charlotte, NC,New York, NY,2018-01-18,2018-01-18 19:59:00,2018-01-18 21:55:00,1,3,1,2,2,1,1,1199,1315,19,21,6,Clear
12177,2018-07-15,AA,N934AN,1287,10721,13930,11:57:00,1230.0,33.0,18.0,1248.0,1353.0,13.0,13:50:00,1406.0,16.0,0.0,not cancelled,0.0,173.0,156.0,125.0,867.0,0.0,0.0,0.0,0.0,16.0,no first departure,0.0,0.0,0,Boston, MA,Chicago, IL,2018-07-15,2018-07-15 11:57:00,2018-07-15 13:50:00,7,6,3,2,1,0,0,717,830,11,13,3,Light rain shower
10257,2018-09-07,AA,N937AN,1561,11298,14107,16:20:00,1639.0,19.0,93.0,1812.0,1806.0,6.0,16:50:00,1812.0,82.0,0.0,not cancelled,0.0,150.0,213.0,114.0,868.0,2.0,0.0,63.0,0.0,17.0,no first departure,0.0,0.0,0,Dallas/Fort Worth, TX,Phoenix, AZ,2018-09-07,2018-09-07 16:20:00,2018-09-07 16:50:00,9,4,4,5,5,0,0,980,1010,16,16,5,Torrential rain shower
7291,2018-10-27,F9,N713FR,1824,14679,14492,12:55:00,1406.0,71.0,12.0,1418.0,2133.0,27.0,20:46:00,2200.0,74.0,0.0,not cancelled,0.0,291.0,294.0,255.0,2193.0,0.0,0.0,3.0,0.0,71.0,no first departure,0.0,0.0,0,San Diego, CA,Raleigh/Durham, NC,2018-10-27,2018-10-27 12:55:00,2018-10-27 20:46:00,10,5,4,1,2,1,1,775,1246,12,20,4,Sunny
4773,2018-06-11,OH,N510AE,5579,11057,11641,20:04:00,2106.0,62.0,43.0,2149.0,2215.0,5.0,20:52:00,2220.0,88.0,0.0,not cancelled,0.0,48.0,74.0,26.0,118.0,0.0,62.0,26.0,0.0,0.0,no first departure,0.0,0.0,1,Charlotte, NC,Fayetteville, NC,2018-06-11,2018-06-11 20:04:00,2018-06-11 20:52:00,6,0,3,10,6,0,0,1204,1252,20,20,6,Partly cloudy
639,2018-08-03,YX,N656RW,3470,10792,11618,14:40:00,2142.0,422.0,12.0,2154.0,2303.0,6.0,16:13:00,2309.0,416.0,0.0,not cancelled,0.0,93.0,87.0,69.0,282.0,0.0,0.0,416.0,0.0,0.0,no first departure,0.0,0.0,1,Buffalo, NY,Newark, NJ,2018-08-03,2018-08-03 14:40:00,2018-08-03 16:13:00,8,4,3,3,1,0,0,880,973,14,16,4,Patchy rain possible
